"YEAR","SAMPLE","PERNUM","SEX","AGE","RACE","RACED","EDUC","EDUCD","INCTOT","US2018A_SEX","US2018A_PINCP"
2018,201801,2,2,63,1,100,6,61,11590,"2","0011590"
2018,201801,1,1,41,1,100,7,71,70000,"1","0070000"
2018,201801,1,2,82,1,100,10,101,81000,"2","0081000"
2018,201801,2,2,53,1,100,11,114,30000,"2","0030000"
2018,201801,3,1,84,1,100,11,115,18000,"1","0018000"
2018,201801,1,2,28,1,100,6,65,0,"2","0000000"
2018,201801,2,1,32,1,100,7,71,60000,"1","0060000"
2018,201801,3,2,4,1,100,0,2,9999999,"2","BBBBBBB"
2018,201801,4,1,2,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,59,1,100,6,65,100000,"1","0100000"
2018,201801,2,2,59,1,100,10,101,100000,"2","0100000"
2018,201801,3,1,32,1,100,6,63,55000,"1","0055000"
2018,201801,4,2,22,1,100,7,71,25000,"2","0025000"
2018,201801,5,2,1,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,6,2,33,1,100,7,71,9500,"2","0009500"
2018,201801,7,2,32,1,100,6,63,19200,"2","0019200"
2018,201801,8,2,9,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,1,1,44,1,100,11,115,250000,"1","0250000"
2018,201801,2,2,52,1,100,10,101,0,"2","0000000"
2018,201801,3,1,17,1,100,5,50,0,"1","0000000"
2018,201801,4,2,14,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,5,1,11,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,1,2,27,1,100,11,114,67000,"2","0067000"
2018,201801,2,1,25,1,100,10,101,88400,"1","0088400"
2018,201801,1,1,62,1,100,7,71,67000,"1","0067000"
2018,201801,2,2,59,1,100,11,114,41500,"2","0041500"
2018,201801,1,2,31,1,100,11,114,69000,"2","0069000"
2018,201801,2,1,33,1,100,10,101,200000,"1","0200000"
2018,201801,3,2,34,1,100,10,101,153000,"2","0153000"
2018,201801,4,2,25,1,100,10,101,50000,"2","0050000"
2018,201801,1,1,46,1,100,11,114,16500,"1","0016500"
2018,201801,2,1,38,1,100,10,101,50000,"1","0050000"
2018,201801,1,2,56,1,100,8,81,37160,"2","0037160"
2018,201801,2,2,1,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,26,1,100,10,101,106110,"1","0106110"
2018,201801,1,1,48,1,100,7,71,50000,"1","0050000"
2018,201801,2,2,50,1,100,7,71,100000,"2","0100000"
2018,201801,3,1,14,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,4,1,12,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,5,2,72,1,100,6,63,0,"2","0000000"
2018,201801,1,1,67,6,640,10,101,25000,"1","0025000"
2018,201801,2,2,63,6,640,6,61,8500,"2","0008500"
2018,201801,3,2,41,6,640,7,71,50000,"2","0050000"
2018,201801,4,2,28,6,640,10,101,50000,"2","0050000"
2018,201801,5,2,24,6,640,10,101,60000,"2","0060000"
2018,201801,1,1,43,6,600,10,101,100000,"1","0100000"
2018,201801,1,1,22,1,100,7,71,19200,"1","0019200"
2018,201801,1,1,25,1,100,7,71,50000,"1","0050000"
2018,201801,1,1,43,6,600,7,71,40000,"1","0040000"
2018,201801,2,2,45,6,600,7,71,43000,"2","0043000"
2018,201801,3,2,25,6,600,7,71,36200,"2","0036200"
2018,201801,4,2,19,6,600,7,71,100,"2","0000100"
2018,201801,5,2,13,6,600,2,25,9999999,"2","BBBBBBB"
2018,201801,1,1,35,2,200,6,63,27000,"1","0027000"
2018,201801,1,1,54,1,100,10,101,162820,"1","0162820"
2018,201801,2,2,66,1,100,8,81,12000,"2","0012000"
2018,201801,1,2,56,2,200,11,114,117000,"2","0117000"
2018,201801,2,1,59,2,200,7,71,20000,"1","0020000"
2018,201801,3,2,58,2,200,10,101,36800,"2","0036800"
2018,201801,1,1,60,8,802,7,71,58000,"1","0058000"
2018,201801,2,2,33,9,983,6,65,14000,"2","0014000"
2018,201801,1,2,58,4,400,7,71,480,"2","0000480"
2018,201801,2,1,66,4,400,11,114,42000,"1","0042000"
2018,201801,1,2,19,1,100,7,71,4000,"2","0004000"
2018,201801,2,1,20,1,100,6,63,30800,"1","0030800"
2018,201801,1,2,41,1,100,6,63,0,"2","0000000"
2018,201801,2,1,18,1,100,6,61,24000,"1","0024000"
2018,201801,3,2,13,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,4,1,11,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,5,2,9,1,100,1,16,9999999,"2","BBBBBBB"
2018,201801,6,1,40,1,100,1,15,0,"1","0000000"
2018,201801,1,1,38,1,100,10,101,139000,"1","0139000"
2018,201801,2,2,34,1,100,10,101,0,"2","0000000"
2018,201801,3,1,2,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,50,1,100,10,101,82200,"2","0082200"
2018,201801,2,1,52,1,100,0,2,15000,"1","0015000"
2018,201801,3,2,29,1,100,7,71,25000,"2","0025000"
2018,201801,4,2,11,1,100,1,17,9999999,"2","BBBBBBB"
2018,201801,5,1,6,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,6,1,0,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,7,1,30,1,100,7,71,25000,"1","0025000"
2018,201801,1,1,53,1,100,6,65,2000,"1","0002000"
2018,201801,2,2,54,1,100,6,63,22000,"2","0022000"
2018,201801,1,1,61,1,100,4,40,30000,"1","0030000"
2018,201801,2,2,58,1,100,10,101,26300,"2","0026300"
2018,201801,1,1,68,1,100,10,101,47300,"1","0047300"
2018,201801,2,2,64,1,100,7,71,0,"2","0000000"
2018,201801,1,1,55,6,600,10,101,22000,"1","0022000"
2018,201801,2,2,62,6,600,10,101,59000,"2","0059000"
2018,201801,1,1,71,1,100,7,71,3900,"1","0003900"
2018,201801,2,2,67,1,100,2,23,9000,"2","0009000"
2018,201801,3,1,40,1,100,8,81,600,"1","0000600"
2018,201801,4,1,32,1,100,10,101,0,"1","0000000"
2018,201801,1,1,59,1,100,11,114,-002300,"1","-002300"
2018,201801,1,1,61,1,100,10,101,135000,"1","0135000"
2018,201801,2,2,60,1,100,8,81,0,"2","0000000"
2018,201801,1,1,50,1,100,6,63,4000,"1","0004000"
2018,201801,2,2,40,1,100,0,2,0,"2","0000000"
2018,201801,3,1,6,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,4,2,22,1,100,6,63,4000,"2","0004000"
2018,201801,5,2,20,1,100,6,63,7000,"2","0007000"
2018,201801,6,1,66,1,100,0,2,1200,"1","0001200"
2018,201801,1,1,47,7,700,7,71,100000,"1","0100000"
2018,201801,2,2,24,1,100,10,101,30000,"2","0030000"
2018,201801,3,1,19,1,100,6,65,10000,"1","0010000"
2018,201801,4,2,81,7,700,6,61,12000,"2","0012000"
2018,201801,1,2,50,1,100,11,115,55000,"2","0055000"
2018,201801,2,1,67,1,100,11,116,17000,"1","0017000"
2018,201801,1,2,57,1,100,6,63,0,"2","0000000"
2018,201801,2,1,61,1,100,8,81,60000,"1","0060000"
2018,201801,3,2,20,1,100,6,63,14400,"2","0014400"
2018,201801,1,2,37,1,100,10,101,119000,"2","0119000"
2018,201801,2,1,4,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,1,2,59,1,100,10,101,40000,"2","0040000"
2018,201801,2,1,61,1,100,10,101,40000,"1","0040000"
2018,201801,1,1,48,1,100,6,63,10000,"1","0010000"
2018,201801,2,1,50,1,100,7,71,16800,"1","0016800"
2018,201801,3,1,35,1,100,6,63,15000,"1","0015000"
2018,201801,1,1,39,1,100,11,114,98000,"1","0098000"
2018,201801,1,1,29,1,100,6,63,29100,"1","0029100"
2018,201801,2,2,26,1,100,7,71,35000,"2","0035000"
2018,201801,1,1,59,1,100,8,81,33000,"1","0033000"
2018,201801,2,2,49,1,100,6,61,0,"2","0000000"
2018,201801,3,1,8,1,100,1,16,9999999,"1","BBBBBBB"
2018,201801,4,2,20,1,100,7,71,0,"2","0000000"
2018,201801,1,1,77,1,100,8,81,42900,"1","0042900"
2018,201801,2,2,76,1,100,6,63,12000,"2","0012000"
2018,201801,1,2,38,8,801,7,71,24000,"2","0024000"
2018,201801,2,1,41,8,801,10,101,145000,"1","0145000"
2018,201801,3,2,11,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,4,1,13,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,1,1,75,6,640,6,61,15800,"1","0015800"
2018,201801,2,2,67,6,640,6,65,8900,"2","0008900"
2018,201801,1,2,34,6,676,10,101,55200,"2","0055200"
2018,201801,2,1,31,1,100,7,71,48000,"1","0048000"
2018,201801,1,2,82,1,100,6,63,182600,"2","0182600"
2018,201801,1,2,24,6,610,10,101,24000,"2","0024000"
2018,201801,2,2,24,6,610,10,101,0,"2","0000000"
2018,201801,1,2,75,1,100,4,40,25700,"2","0025700"
2018,201801,1,2,69,1,100,7,71,48100,"2","0048100"
2018,201801,1,2,58,1,100,10,101,300000,"2","0300000"
2018,201801,2,1,58,1,100,10,101,70000,"1","0070000"
2018,201801,1,1,31,1,100,6,63,90000,"1","0090000"
2018,201801,2,1,24,1,100,6,63,35000,"1","0035000"
2018,201801,3,2,26,1,100,6,64,0,"2","0000000"
2018,201801,4,2,26,1,100,11,114,60000,"2","0060000"
2018,201801,1,2,85,1,100,11,114,41000,"2","0041000"
2018,201801,1,2,51,1,100,11,114,110000,"2","0110000"
2018,201801,1,1,73,1,100,7,71,188000,"1","0188000"
2018,201801,2,2,62,1,100,7,71,66000,"2","0066000"
2018,201801,3,2,42,1,100,6,63,0,"2","0000000"
2018,201801,4,1,22,1,100,6,63,25000,"1","0025000"
2018,201801,5,1,19,1,100,6,63,20000,"1","0020000"
2018,201801,6,2,18,1,100,6,63,0,"2","0000000"
2018,201801,7,1,16,1,100,4,40,0,"1","0000000"
2018,201801,8,1,13,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,9,1,40,1,100,6,65,30000,"1","0030000"
2018,201801,1,2,72,1,100,6,63,40500,"2","0040500"
2018,201801,1,1,70,1,100,11,114,28400,"1","0028400"
2018,201801,2,2,63,1,100,10,101,0,"2","0000000"
2018,201801,1,2,44,7,700,8,81,33300,"2","0033300"
2018,201801,2,1,19,7,700,6,63,1100,"1","0001100"
2018,201801,3,1,15,1,100,4,40,3300,"1","0003300"
2018,201801,4,2,14,7,700,3,30,9999999,"2","BBBBBBB"
2018,201801,5,1,49,1,100,7,71,15600,"1","0015600"
2018,201801,1,2,55,7,700,7,71,24000,"2","0024000"
2018,201801,2,1,28,7,700,7,71,60000,"1","0060000"
2018,201801,3,1,25,7,700,7,71,4000,"1","0004000"
2018,201801,1,2,26,1,100,10,101,85000,"2","0085000"
2018,201801,1,2,58,1,100,7,71,110000,"2","0110000"
2018,201801,1,1,52,6,640,10,101,191000,"1","0191000"
2018,201801,2,2,45,6,640,0,2,12100,"2","0012100"
2018,201801,3,2,13,6,640,2,26,9999999,"2","BBBBBBB"
2018,201801,4,2,11,6,640,2,23,9999999,"2","BBBBBBB"
2018,201801,1,1,42,6,610,11,116,180000,"1","0180000"
2018,201801,2,2,43,4,400,0,2,15000,"2","0015000"
2018,201801,3,1,6,6,678,1,14,9999999,"1","BBBBBBB"
2018,201801,4,2,46,4,400,0,2,10200,"2","0010200"
2018,201801,1,1,36,6,640,10,101,80000,"1","0080000"
2018,201801,2,1,25,1,100,10,101,45000,"1","0045000"
2018,201801,1,2,38,1,100,10,101,8400,"2","0008400"
2018,201801,1,1,67,1,100,11,114,43360,"1","0043360"
2018,201801,2,2,73,6,600,6,63,54460,"2","0054460"
2018,201801,1,1,62,1,100,8,81,115000,"1","0115000"
2018,201801,1,1,64,1,100,3,30,1700,"1","0001700"
2018,201801,2,2,43,1,100,8,81,0,"2","0000000"
2018,201801,1,1,33,2,200,7,71,150000,"1","0150000"
2018,201801,1,1,35,1,100,6,63,29100,"1","0029100"
2018,201801,2,1,37,1,100,6,63,33300,"1","0033300"
2018,201801,3,2,28,1,100,6,63,7100,"2","0007100"
2018,201801,4,2,26,1,100,6,63,0,"2","0000000"
2018,201801,5,1,32,1,100,6,63,8300,"1","0008300"
2018,201801,6,1,26,1,100,6,63,8300,"1","0008300"
2018,201801,1,1,71,1,100,7,71,17400,"1","0017400"
2018,201801,2,2,67,1,100,11,114,40400,"2","0040400"
2018,201801,1,2,65,1,100,7,71,30000,"2","0030000"
2018,201801,1,1,72,6,620,10,101,11100,"1","0011100"
2018,201801,2,2,66,6,620,10,101,7500,"2","0007500"
2018,201801,1,2,69,8,833,7,71,13000,"2","0013000"
2018,201801,1,1,53,7,700,6,63,35000,"1","0035000"
2018,201801,2,2,48,7,700,1,16,0,"2","0000000"
2018,201801,3,2,60,7,700,0,2,23000,"2","0023000"
2018,201801,4,1,26,7,700,6,63,23000,"1","0023000"
2018,201801,1,1,52,7,700,6,63,12000,"1","0012000"
2018,201801,2,2,49,7,700,10,101,8000,"2","0008000"
2018,201801,3,2,24,7,700,7,71,0,"2","0000000"
2018,201801,4,1,7,7,700,1,11,9999999,"1","BBBBBBB"
2018,201801,5,1,1,7,700,0,1,9999999,"1","BBBBBBB"
2018,201801,6,1,26,7,700,6,63,40000,"1","0040000"
2018,201801,1,1,42,1,100,6,63,50000,"1","0050000"
2018,201801,2,2,18,1,100,6,63,0,"2","0000000"
2018,201801,3,2,14,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,4,1,13,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,5,2,22,1,100,10,101,12500,"2","0012500"
2018,201801,6,2,42,1,100,6,63,43000,"2","0043000"
2018,201801,1,2,58,1,100,10,101,120000,"2","0120000"
2018,201801,1,1,50,1,100,10,101,90400,"1","0090400"
2018,201801,2,1,9,1,100,1,16,9999999,"1","BBBBBBB"
2018,201801,3,2,8,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,4,2,55,1,100,6,63,68000,"2","0068000"
2018,201801,1,2,60,1,100,6,61,23000,"2","0023000"
2018,201801,2,1,35,1,100,6,65,32000,"1","0032000"
2018,201801,3,1,29,1,100,6,63,0,"1","0000000"
2018,201801,1,1,56,1,100,6,63,22800,"1","0022800"
2018,201801,2,2,54,3,362,5,50,76000,"2","0076000"
2018,201801,3,2,33,3,362,6,63,24000,"2","0024000"
2018,201801,1,2,30,6,610,11,116,100000,"2","0100000"
2018,201801,2,1,32,6,610,11,114,73000,"1","0073000"
2018,201801,1,1,63,6,640,8,81,63800,"1","0063800"
2018,201801,2,2,61,6,640,8,81,17000,"2","0017000"
2018,201801,1,1,60,1,100,10,101,106000,"1","0106000"
2018,201801,2,2,59,1,100,8,81,46100,"2","0046100"
2018,201801,1,1,50,1,100,6,65,30000,"1","0030000"
2018,201801,2,2,53,1,100,10,101,0,"2","0000000"
2018,201801,1,1,35,4,400,11,115,220000,"1","0220000"
2018,201801,2,2,29,4,410,10,101,120000,"2","0120000"
2018,201801,1,2,55,1,100,6,64,22600,"2","0022600"
2018,201801,1,2,53,1,100,7,71,143000,"2","0143000"
2018,201801,2,2,61,1,100,10,101,33400,"2","0033400"
2018,201801,1,2,33,1,100,5,50,28000,"2","0028000"
2018,201801,2,1,8,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,3,1,5,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,4,1,31,1,100,6,63,28000,"1","0028000"
2018,201801,5,2,25,1,100,7,71,24000,"2","0024000"
2018,201801,6,2,9,1,100,1,17,9999999,"2","BBBBBBB"
2018,201801,7,2,7,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,1,2,58,3,399,8,81,39000,"2","0039000"
2018,201801,2,1,59,1,100,6,65,50000,"1","0050000"
2018,201801,3,2,22,3,399,10,101,9800,"2","0009800"
2018,201801,1,2,61,1,100,7,71,50000,"2","0050000"
2018,201801,1,1,61,2,200,10,101,107560,"1","0107560"
2018,201801,2,2,51,2,200,6,64,88000,"2","0088000"
2018,201801,3,2,20,2,200,6,63,5000,"2","0005000"
2018,201801,4,1,16,2,200,4,40,0,"1","0000000"
2018,201801,1,1,75,1,100,11,114,54100,"1","0054100"
2018,201801,2,2,69,1,100,11,114,34500,"2","0034500"
2018,201801,1,1,37,1,100,6,63,106000,"1","0106000"
2018,201801,2,2,41,1,100,6,64,45000,"2","0045000"
2018,201801,3,2,60,1,100,6,61,11800,"2","0011800"
2018,201801,4,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,21,8,813,8,81,37000,"2","0037000"
2018,201801,2,1,0,8,813,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,55,1,100,11,114,0,"2","0000000"
2018,201801,1,1,31,1,100,6,63,372000,"1","0372000"
2018,201801,1,2,42,2,200,10,101,150000,"2","0150000"
2018,201801,1,2,58,1,100,7,71,0,"2","0000000"
2018,201801,2,1,55,6,610,10,101,218040,"1","0218040"
2018,201801,3,2,83,1,100,6,63,18050,"2","0018050"
2018,201801,1,1,84,1,100,5,50,35500,"1","0035500"
2018,201801,1,1,32,7,700,11,114,79000,"1","0079000"
2018,201801,1,2,71,1,100,6,65,1400,"2","0001400"
2018,201801,1,2,89,1,100,4,40,76500,"2","0076500"
2018,201801,1,2,51,1,100,11,114,9500,"2","0009500"
2018,201801,1,2,55,4,400,3,30,0,"2","0000000"
2018,201801,2,1,54,4,400,3,30,21000,"1","0021000"
2018,201801,3,2,20,4,400,7,71,18300,"2","0018300"
2018,201801,4,1,16,4,400,4,40,0,"1","0000000"
2018,201801,5,1,13,4,400,2,26,9999999,"1","BBBBBBB"
2018,201801,1,2,64,1,100,8,81,13200,"2","0013200"
2018,201801,2,1,64,1,100,7,71,55000,"1","0055000"
2018,201801,3,2,53,1,100,7,71,4800,"2","0004800"
2018,201801,4,2,68,1,100,6,64,28600,"2","0028600"
2018,201801,1,1,22,7,700,6,63,35000,"1","0035000"
2018,201801,2,2,21,7,700,10,101,41000,"2","0041000"
2018,201801,1,2,80,1,100,6,63,10500,"2","0010500"
2018,201801,2,1,86,1,100,10,101,364000,"1","0364000"
2018,201801,1,1,72,1,100,2,23,6800,"1","0006800"
2018,201801,2,2,70,1,100,2,23,6500,"2","0006500"
2018,201801,3,1,41,1,100,0,2,28500,"1","0028500"
2018,201801,4,2,23,1,100,7,71,30000,"2","0030000"
2018,201801,1,1,52,7,700,6,63,44000,"1","0044000"
2018,201801,1,1,75,6,640,11,114,113500,"1","0113500"
2018,201801,2,2,72,6,640,10,101,41500,"2","0041500"
2018,201801,3,1,50,6,640,11,114,149000,"1","0149000"
2018,201801,4,2,21,6,640,6,63,0,"2","0000000"
2018,201801,5,1,20,6,640,6,63,0,"1","0000000"
2018,201801,6,1,13,6,640,2,25,9999999,"1","BBBBBBB"
2018,201801,7,2,10,6,640,1,17,9999999,"2","BBBBBBB"
2018,201801,8,2,46,6,640,10,101,13000,"2","0013000"
2018,201801,1,2,35,8,801,10,101,550,"2","0000550"
2018,201801,2,1,39,1,100,10,101,45000,"1","0045000"
2018,201801,1,2,51,1,100,10,101,13110,"2","0013110"
2018,201801,2,1,50,1,100,10,101,120000,"1","0120000"
2018,201801,3,1,31,1,100,7,71,25000,"1","0025000"
2018,201801,4,2,9,1,100,1,16,9999999,"2","BBBBBBB"
2018,201801,5,1,4,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,6,1,0,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,7,2,31,1,100,6,65,41000,"2","0041000"
2018,201801,1,1,65,1,100,6,63,34300,"1","0034300"
2018,201801,2,2,61,1,100,6,63,0,"2","0000000"
2018,201801,1,2,94,1,100,6,63,20000,"2","0020000"
2018,201801,2,1,61,1,100,8,81,33500,"1","0033500"
2018,201801,1,2,32,1,100,10,101,75000,"2","0075000"
2018,201801,1,2,75,1,100,6,63,20700,"2","0020700"
2018,201801,1,1,61,3,361,8,81,4200,"1","0004200"
2018,201801,2,2,64,1,100,11,114,0,"2","0000000"
2018,201801,1,2,90,1,100,10,101,14000,"2","0014000"
2018,201801,1,1,65,1,100,5,50,148950,"1","0148950"
2018,201801,2,2,61,1,100,6,63,49400,"2","0049400"
2018,201801,1,2,44,1,100,7,71,5500,"2","0005500"
2018,201801,1,1,71,1,100,6,63,26400,"1","0026400"
2018,201801,1,2,69,1,100,11,115,15000,"2","0015000"
2018,201801,2,2,69,1,100,11,114,20000,"2","0020000"
2018,201801,1,1,34,1,100,6,63,11500,"1","0011500"
2018,201801,2,2,10,1,100,1,17,9999999,"2","BBBBBBB"
2018,201801,3,1,6,1,100,1,12,9999999,"1","BBBBBBB"
2018,201801,1,2,36,7,700,6,63,17000,"2","0017000"
2018,201801,2,1,37,7,700,6,63,22500,"1","0022500"
2018,201801,1,1,71,1,100,8,81,44600,"1","0044600"
2018,201801,2,2,67,1,100,7,71,12000,"2","0012000"
2018,201801,1,1,71,1,100,10,101,65700,"1","0065700"
2018,201801,2,2,61,1,100,6,63,36000,"2","0036000"
2018,201801,1,1,32,7,700,6,65,65000,"1","0065000"
2018,201801,2,1,4,7,700,0,2,9999999,"1","BBBBBBB"
2018,201801,3,1,17,7,700,5,50,0,"1","0000000"
2018,201801,4,2,67,7,700,2,22,0,"2","0000000"
2018,201801,1,2,33,1,100,6,63,130000,"2","0130000"
2018,201801,1,1,59,1,100,7,71,210000,"1","0210000"
2018,201801,2,1,34,6,663,7,71,48000,"1","0048000"
2018,201801,3,2,33,6,663,8,81,0,"2","0000000"
2018,201801,4,1,0,6,663,0,1,9999999,"1","BBBBBBB"
2018,201801,5,1,0,6,663,0,1,9999999,"1","BBBBBBB"
2018,201801,6,1,21,1,100,7,71,18000,"1","0018000"
2018,201801,1,1,33,4,400,11,116,165000,"1","0165000"
2018,201801,2,2,34,4,400,11,115,0,"2","0000000"
2018,201801,3,2,6,4,400,0,2,9999999,"2","BBBBBBB"
2018,201801,4,1,1,4,400,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,48,6,640,6,65,60000,"1","0060000"
2018,201801,2,2,41,6,640,4,40,4000,"2","0004000"
2018,201801,3,2,16,6,640,5,50,0,"2","0000000"
2018,201801,4,2,11,6,640,2,23,9999999,"2","BBBBBBB"
2018,201801,1,1,33,7,700,8,81,1700,"1","0001700"
2018,201801,2,2,33,7,700,6,63,30000,"2","0030000"
2018,201801,3,2,13,7,700,2,23,9999999,"2","BBBBBBB"
2018,201801,4,2,11,7,700,1,17,9999999,"2","BBBBBBB"
2018,201801,5,1,10,7,700,1,16,9999999,"1","BBBBBBB"
2018,201801,6,2,6,7,700,1,12,9999999,"2","BBBBBBB"
2018,201801,1,2,36,1,100,10,101,0,"2","0000000"
2018,201801,2,1,39,1,100,6,63,20000,"1","0020000"
2018,201801,3,1,18,1,100,6,61,0,"1","0000000"
2018,201801,4,1,14,1,100,3,30,9999999,"1","BBBBBBB"
2018,201801,5,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,1,1,87,7,700,6,61,10900,"1","0010900"
2018,201801,1,1,33,1,100,10,101,96000,"1","0096000"
2018,201801,2,1,2,7,700,0,1,9999999,"1","BBBBBBB"
2018,201801,3,2,34,1,100,7,71,55000,"2","0055000"
2018,201801,1,1,52,1,100,2,22,25000,"1","0025000"
2018,201801,2,2,43,1,100,3,30,0,"2","0000000"
2018,201801,3,1,15,1,100,2,26,0,"1","0000000"
2018,201801,4,1,5,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,1,2,49,1,100,7,71,15000,"2","0015000"
2018,201801,1,2,76,5,500,6,63,27000,"2","0027000"
2018,201801,2,1,59,7,700,0,2,12000,"1","0012000"
2018,201801,1,2,27,8,801,10,101,50000,"2","0050000"
2018,201801,2,1,77,8,801,2,26,9600,"1","0009600"
2018,201801,3,2,62,8,801,6,63,23900,"2","0023900"
2018,201801,1,2,40,1,100,10,101,35000,"2","0035000"
2018,201801,2,1,42,1,100,10,101,65000,"1","0065000"
2018,201801,1,2,26,6,680,5,50,580,"2","0000580"
2018,201801,2,1,6,6,680,1,12,9999999,"1","BBBBBBB"
2018,201801,3,1,0,6,680,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,69,1,100,6,65,13400,"2","0013400"
2018,201801,2,1,68,1,100,6,63,29400,"1","0029400"
2018,201801,1,2,31,1,100,11,114,65000,"2","0065000"
2018,201801,2,1,33,1,100,11,114,32000,"1","0032000"
2018,201801,1,2,60,1,100,1,17,0,"2","0000000"
2018,201801,1,1,70,1,100,10,101,224800,"1","0224800"
2018,201801,2,2,66,1,100,8,81,12300,"2","0012300"
2018,201801,1,1,65,6,600,7,71,71000,"1","0071000"
2018,201801,2,2,65,6,600,7,71,43000,"2","0043000"
2018,201801,1,2,25,1,100,6,63,30000,"2","0030000"
2018,201801,2,1,25,1,100,10,101,40000,"1","0040000"
2018,201801,1,2,56,1,100,6,65,54000,"2","0054000"
2018,201801,2,1,60,1,100,6,65,50300,"1","0050300"
2018,201801,1,1,32,2,200,7,71,36000,"1","0036000"
2018,201801,1,2,75,5,500,10,101,52300,"2","0052300"
2018,201801,1,1,80,6,630,8,81,19000,"1","0019000"
2018,201801,1,1,55,7,700,2,23,35000,"1","0035000"
2018,201801,2,2,52,7,700,2,23,17000,"2","0017000"
2018,201801,3,1,24,7,700,6,63,0,"1","0000000"
2018,201801,1,1,55,6,610,10,101,36000,"1","0036000"
2018,201801,2,2,49,6,610,2,26,6000,"2","0006000"
2018,201801,3,1,24,6,610,10,101,42000,"1","0042000"
2018,201801,4,1,16,6,610,5,50,300,"1","0000300"
2018,201801,5,1,70,6,610,0,2,20000,"1","0020000"
2018,201801,1,2,65,1,100,7,71,21300,"2","0021300"
2018,201801,2,1,68,1,100,10,101,5500,"1","0005500"
2018,201801,1,2,35,2,200,6,61,3600,"2","0003600"
2018,201801,2,1,19,2,200,7,71,10800,"1","0010800"
2018,201801,3,2,15,2,200,3,30,8300,"2","0008300"
2018,201801,4,2,14,2,200,2,26,9999999,"2","BBBBBBB"
2018,201801,5,2,3,2,200,0,2,9999999,"2","BBBBBBB"
2018,201801,1,2,43,8,826,7,71,16200,"2","0016200"
2018,201801,2,1,13,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,3,2,8,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,4,1,43,1,100,6,63,40000,"1","0040000"
2018,201801,1,1,26,1,100,7,71,21000,"1","0021000"
2018,201801,2,2,24,1,100,7,71,14000,"2","0014000"
2018,201801,1,1,35,6,620,10,101,150000,"1","0150000"
2018,201801,2,2,34,6,620,10,101,0,"2","0000000"
2018,201801,3,1,4,6,620,0,2,9999999,"1","BBBBBBB"
2018,201801,4,1,0,6,620,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,69,1,100,7,71,124000,"1","0124000"
2018,201801,2,2,72,1,100,6,63,10000,"2","0010000"
2018,201801,1,1,71,1,100,10,101,122300,"1","0122300"
2018,201801,2,2,64,1,100,10,101,0,"2","0000000"
2018,201801,3,1,31,8,801,10,101,30000,"1","0030000"
2018,201801,4,2,1,8,801,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,71,1,100,6,61,13000,"1","0013000"
2018,201801,2,2,69,1,100,8,81,50500,"2","0050500"
2018,201801,3,1,45,1,100,6,63,12000,"1","0012000"
2018,201801,1,1,56,1,100,6,65,100000,"1","0100000"
2018,201801,2,2,53,1,100,7,71,183280,"2","0183280"
2018,201801,1,1,19,1,100,7,71,10500,"1","0010500"
2018,201801,1,1,49,6,640,8,81,15000,"1","0015000"
2018,201801,2,2,44,6,640,6,63,17500,"2","0017500"
2018,201801,3,2,16,6,640,4,40,0,"2","0000000"
2018,201801,4,2,12,6,640,2,23,9999999,"2","BBBBBBB"
2018,201801,5,2,71,6,640,6,61,0,"2","0000000"
